Dazhangzi,Dazhangzi,40.6239,118.1081,China,CN,CHN,Hebei,,16896,1156601767
Xixinzhuangzhen,Xixinzhuangzhen,37.0165,111.4908,China,CN,CHN,Shanxi,,16839,1156550241
Miqiao,Miqiao,35.4991,108.2949,China,CN,CHN,Gansu,,16886,1156059565
Dongjiangshui,Dongjiangshui,33.3792,104.9516,China,CN,CHN,Gansu,,16816,1156537152
Liuguoju,Liuguoju,38.2571,110.3597,China,CN,CHN,Shaanxi,,16929,1156925791
Zequ,Zequ,35.0376,101.4606,China,CN,CHN,Qinghai,minor,16666,1156698715
Taohongpozhen,Taohongpozhen,36.9854,111.4737,China,CN,CHN,Shanxi,,16378,1156984384
Chaona,Chaona,35.0895,107.2190,China,CN,CHN,Gansu,,16111,1156078071
Xiaozhengzhuang,Xiaozhengzhuang,39.6250,117.9031,China,CN,CHN,Hebei,,15845,1156126253
Chinggil,Chinggil,46.6660,90.3794,China,CN,CHN,Xinjiang,minor,16098,1156912323
Xixucun,Xixucun,36.6940,113.7967,China,CN,CHN,Hebei,,15683,1156446167
Liangwancun,Liangwancun,28.4466,104.2563,China,CN,CHN,Yunnan,,15239,1156673586
Dengshangcun,Dengshangcun,41.3442,118.1676,China,CN,CHN,Hebei,,15245,1156570044
Xihuangni,Xihuangni,38.3575,113.8520,China,CN,CHN,Hebei,,15119,1156189817
Majiagoucha,Majiagoucha,37.5033,109.6303,China,CN,CHN,Shaanxi,,15128,1156112478
Humayingcun,Humayingcun,41.1145,116.8985,China,CN,CHN,Hebei,,15207,1156450682
Quan’ancun,Quan'ancun,25.1345,114.2646,China,CN,CHN,Guangdong,,14898,1156577171
Shuichecun,Shuichecun,24.0900,116.0174,China,CN,CHN,Guangdong,,14792,1156655066
Huasuo,Huasuo,35.4043,107.0869,China,CN,CHN,Gansu,,14610,1156020651
Wangjiaxian,Wangjiaxian,36.5443,104.1496,China,CN,CHN,Gansu,,14400,1156046791
Yanshuiguan,Yanshuiguan,36.8252,110.2345,China,CN,CHN,Shaanxi,,14331,1156437091
Wang’anzhen,Wang'anzhen,39.3989,114.9367,China,CN,CHN,Hebei,,14163,1156932229
Chumpak,Chumpak,41.8585,84.1370,China,CN,CHN,Xinjiang,,13983,1156186659
Ping’anbao,Ping'anbao,40.4901,117.5973,China,CN,CHN,Hebei,,13870,1156996995
Chaoyangdicun,Chaoyangdicun,42.0221,118.2178,China,CN,CHN,Hebei,,13773,1156452468
Yongcong,Yongcong,26.0451,109.1327,China,CN,CHN,Guizhou,,13670,1156121343
Sunjiayan,Sunjiayan,27.8776,108.3073,China,CN,CHN,Guizhou,,13408,1156077286
Qigexingcun,Qigexingcun,42.0200,86.3031,China,CN,CHN,Xinjiang,,13352,1156430883
Shanyincun,Shanyincun,37.9151,114.4126,China,CN,CHN,Hebei,,12957,1156553999
Damaishan,Damaishan,24.5038,112.2797,China,CN,CHN,Guangdong,,13230,1156858739
Huguan Nongchang,Huguan Nongchang,21.2015,110.2459,China,CN,CHN,Guangdong,,13074,1156566709
Pingtiancun,Pingtiancun,25.2225,114.6252,China,CN,CHN,Guangdong,,12955,1156840263
Reshuijie,Reshuijie,24.4580,114.8282,China,CN,CHN,Guangdong,,12461,1156095161
Huodoushancun,Huodoushancun,40.7797,117.2040,China,CN,CHN,Hebei,,12410,1156563163
Shichuanxiang,Shichuanxiang,34.5866,104.3211,China,CN,CHN,Gansu,,12436,1156078610
Shuangxianxiang,Shuangxianxiang,35.3300,105.6950,China,CN,CHN,Gansu,,12322,1156522235
Shuinancun,Shuinancun,23.2995,112.3753,China,CN,CHN,Guangdong,,11598,1156552139
Diao’ecun,Diao'ecun,40.7227,115.8201,China,CN,CHN,Hebei,,11631,1156445003
Hejiaji,Hejiaji,37.3539,109.8377,China,CN,CHN,Shaanxi,,11382,1156907125
Sanjiaocheng,Sanjiaocheng,36.8993,100.9872,China,CN,CHN,Qinghai,minor,11196,1156963615
Xintianfeng,Xintianfeng,24.4575,115.5205,China,CN,CHN,Guangdong,,10974,1156028668
Xinyaoshang,Xinyaoshang,26.8350,106.8403,China,CN,CHN,Guizhou,,11010,1156601329
Wulingshancun,Wulingshancun,40.4755,117.4888,China,CN,CHN,Hebei,,11091,1156559155
Wangjiabian,Wangjiabian,38.2412,110.2353,China,CN,CHN,Shaanxi,,11050,1156399638
Pingtouchuanxiang,Pingtouchuanxiang,35.8763,105.3241,China,CN,CHN,Gansu,,10978,1156361711
Guantingzhan,Guantingzhan,40.2492,115.5780,China,CN,CHN,Hebei,,10863,1156272527
Kuiyibagecun,Kuiyibagecun,38.0836,77.1529,China,CN,CHN,Xinjiang,,10553,1156342065
Qiushanxiang,Qiushanxiang,34.3562,104.8983,China,CN,CHN,Gansu,,10310,1156073223
Biandanshan,Biandanshan,26.0409,105.6351,China,CN,CHN,Guizhou,,10183,1156826930
Tanggemu Nongchang,Tanggemu Nongchang,36.0750,100.0937,China,CN,CHN,Qinghai,,10214,1156344992
Hongliuwan,Hongliuwan,39.6348,94.3386,China,CN,CHN,Gansu,minor,10079,1156215172
Pagqên,Pagqen,33.9739,99.9083,China,CN,CHN,Qinghai,minor,9530,1156663795
Baluntaicun,Baluntaicun,42.7594,86.3231,China,CN,CHN,Xinjiang,,9220,1156540777
Nanzhangcheng,Nanzhangcheng,37.9108,114.0749,China,CN,CHN,Hebei,,8707,1156201324
Aweitancun,Aweitancun,47.7251,88.0499,China,CN,CHN,Xinjiang,,9622,1156429262
Benbutucun,Benbutucun,42.0263,86.6714,China,CN,CHN,Xinjiang,,9408,1156431293
Boloso,Boloso,2.0333,15.2000,Congo,CG,COG,Sangha,,12244,1178777874
Hyosha,Hyosha,0.6975,29.5197,"Congo, The Democratic Republic of the",CD,COD,Nord-Kivu,,52921,1180671131
Sartalillo,Sartalillo,9.9759,-84.0232,Costa Rica,CR,CRI,Cartago,,20349,1188001617
Zaliohouan,Zaliohouan,6.7833,-6.2333,Cote D'Ivoire,CI,CIV,Sassandra-Marahoué,,20867,1384464976
Mabéhiri,Mabehiri,5.6833,-6.4167,Cote D'Ivoire,CI,CIV,Bas-Sassandra,,17909,1384102956
Pélézi,Pelezi,7.2833,-6.8333,Cote D'Ivoire,CI,CIV,Sassandra-Marahoué,,14100,1384934552
Mignouré,Mignoure,7.4833,-6.7833,Cote D'Ivoire,CI,CIV,Sassandra-Marahoué,,14025,1384735479
Timayy al Imdīd,Timayy al Imdid,30.9438,31.5293,Egypt,EG,EGY,Ad Daqahlīyah,,201956,1818481287
Daljā,Dalja,27.6500,30.7000,Egypt,EG,EGY,Al Minyā,,63751,1818235648
Shanawān,Shanawan,30.5031,31.0058,Egypt,EG,EGY,Al Minūfīyah,,33285,1818140562
Qiman al ‘Arūs,Qiman al `Arus,29.3005,31.1683,Egypt,EG,EGY,Banī Suwayf,,28246,1818279617
Hirrīyat Raznah,Hirriyat Raznah,30.6028,31.5372,Egypt,EG,EGY,Ash Sharqīyah,,24359,1818867916
Banī Murr,Bani Murr,27.2272,31.1944,Egypt,EG,EGY,Asyūţ,,20065,1818556807
Jarājūs,Jarajus,25.8681,32.7566,Egypt,EG,EGY,Qinā,,20427,1818408605
Zāwiyat Razīn,Zawiyat Razin,30.4122,30.8536,Egypt,EG,EGY,Al Minūfīyah,,19898,1818480394
Banī Ḩasan ash Shurūq,Bani Hasan ash Shuruq,27.9314,30.8753,Egypt,EG,EGY,Al Minyā,,18218,1818622612
Dayr as Sanqūrīyah,Dayr as Sanquriyah,28.4833,30.6500,Egypt,EG,EGY,Al Minyā,,8911,1818109000
Ash Shaykh Zuwayd,Ash Shaykh Zuwayd,31.2119,34.1106,Egypt,EG,EGY,Shamāl Sīnā’,minor,60000,1818656208
Banī ‘Ubayd,Bani `Ubayd,31.0234,31.6479,Egypt,EG,EGY,Ad Daqahlīyah,,45157,1818589720
Maḩallat Damanah,Mahallat Damanah,31.0754,31.4959,Egypt,EG,EGY,Ad Daqahlīyah,,31293,1818420317
Sidmant al Jabal,Sidmant al Jabal,29.0856,30.9344,Egypt,EG,EGY,Al Fayyūm,,13119,1818324066
Sawādah,Sawadah,28.0775,30.7953,Egypt,EG,EGY,Al Minyā,,10571,1818472639
Abjīj,Abjij,29.2861,30.8152,Egypt,EG,EGY,Al Fayyūm,,10057,1818397315
Bengonbeyene,Bengonbeyene,1.6931,11.0342,Equatorial Guinea,GQ,GNQ,Wele-Nzas,,15644,1226996248
Gwelej,Gwelej,14.7500,36.7167,Eritrea,ER,ERI,Gash-Barka,,100000,1232869245
Ērer Sātā,Erer Sata,9.5667,41.3833,Ethiopia,ET,ETH,Sumalē,,649000,1231563638
Shendē,Shende,10.6333,36.9333,Ethiopia,ET,ETH,Āmara,,9293,1231251281
Az Zuwāydah,Az Zuwaydah,31.4284,34.3659,Gaza Strip,XG,XGZ,,,15483,1916190557
Föritz,Foritz,50.3500,11.2417,Germany,DE,DEU,Thuringia,,8787,1276969681
Skilloúnta,Skillounta,37.6167,21.6333,Greece,GR,GRC,Dytikí Elláda,,10525,1300958571
Gadda Madiral,Gadda Madiral,18.7519,79.5133,India,IN,IND,Andhra Pradesh,,252693,1356055274
Kirātot,Kiratot,32.8376,76.2296,India,IN,IND,Himāchal Pradesh,,210406,1356118618
Alasandigutta,Alasandigutta,15.6300,77.2800,India,IN,IND,Andhra Pradesh,,184625,1356256634
Chittandikavundanūr,Chittandikavundanur,10.6931,76.7188,India,IN,IND,Tamil Nādu,,130736,1356162407
Varisshiyakuni,Varisshiyakuni,11.6400,75.5870,India,IN,IND,Kerala,,68970,1356864441
Chalungalpādam,Chalungalpadam,9.6896,76.3388,India,IN,IND,Kerala,,45102,1356162984
Tuvāgudi,Tuvagudi,10.7564,78.8011,India,IN,IND,Tamil Nādu,,38887,1356229997
Paravūrkambolam,Paravurkambolam,8.8168,76.6719,India,IN,IND,Kerala,,38649,1356164027
Pardigūda,Pardiguda,17.3974,78.5783,India,IN,IND,Andhra Pradesh,,32586,1356530500
Kaippakanchēri,Kaippakancheri,10.9380,75.9870,India,IN,IND,Kerala,,33721,1356036784
Nethirimangalam,Nethirimangalam,10.8000,76.1400,India,IN,IND,Kerala,,30056,1356593739
Nibria,Nibria,22.6100,88.2500,India,IN,IND,West Bengal,,27818,1356924997
Sogrāha,Sograha,25.4798,85.9992,India,IN,IND,Bihār,,26205,1356350052
Sirkhandi Bhitha,Sirkhandi Bhitha,26.6244,85.7787,India,IN,IND,Bihār,,24525,1356275032
Sundararaopeta,Sundararaopeta,16.8031,81.6419,India,IN,IND,Andhra Pradesh,,24112,1356283197
Mahthi,Mahthi,25.7281,86.0093,India,IN,IND,Bihār,,23121,1356868461
Khizrpur,Khizrpur,30.5843,76.7572,India,IN,IND,Punjab,,19817,1356197619
Mīrpeta,Mirpeta,17.3200,78.5200,India,IN,IND,Andhra Pradesh,,17074,1356216861
Mayahaura,Mayahaura,22.1834,88.4998,India,IN,IND,West Bengal,,19604,1356113261
Murugampālaiyam,Murugampalaiyam,11.0806,77.3238,India,IN,IND,Tamil Nādu,,19060,1356165578
Lauālāgaon,Laualagaon,25.4940,87.0412,India,IN,IND,Bihār,,18646,1356329867
Pachmīr,Pachmir,25.4077,86.3803,India,IN,IND,Bihār,,17862,1356099274
Mohan Eghu,Mohan Eghu,25.4002,86.1450,India,IN,IND,Bihār,,16572,1356053654
Abdullahnagar,Abdullahnagar,25.7683,87.5557,India,IN,IND,Bihār,,17446,1356951045
Kalyānpur Bamaiya,Kalyanpur Bamaiya,25.7140,85.9212,India,IN,IND,Bihār,,17689,1356924823
Mukhtārpur Salkani,Mukhtarpur Salkani,25.6643,85.7784,India,IN,IND,Bihār,,16237,1356259046
Barharwa Kalān,Barharwa Kalan,26.5434,84.8286,India,IN,IND,Bihār,,16288,1356567958
Tengampudūr,Tengampudur,8.1158,77.4579,India,IN,IND,Tamil Nādu,,16731,1356225907
Pūluvappatti,Puluvappatti,10.9630,76.8158,India,IN,IND,Tamil Nādu,,15792,1356159468
Tanakkangulam,Tanakkangulam,9.8877,78.0397,India,IN,IND,Tamil Nādu,,12867,1356236922
Tabhka Khās,Tabhka Khas,25.6518,85.9426,India,IN,IND,Bihār,,15084,1356969970
Āndipālaiyam,Andipalaiyam,11.0920,77.3150,India,IN,IND,Tamil Nādu,,14982,1356165565
Dayālpur Sāpha,Dayalpur Sapha,25.7122,85.3188,India,IN,IND,Bihār,,13021,1356063075
Kotwāpatti Rāmpur,Kotwapatti Rampur,25.7153,84.8063,India,IN,IND,Bihār,,12484,1356235036
Ottaikkālmantapam,Ottaikkalmantapam,10.8827,76.9943,India,IN,IND,Tamil Nādu,,13622,1356159706
Charābidya,Charabidya,22.3271,88.7879,India,IN,IND,West Bengal,,13035,1356210457
Leāma,Leama,26.2140,85.9980,India,IN,IND,Bihār,,11553,1356631096
Sahtāh,Sahtah,25.8567,85.2407,India,IN,IND,Bihār,,12012,1356965220
Bariārpur Kāndh,Bariarpur Kandh,25.9391,85.4674,India,IN,IND,Bihār,,10924,1356689993
Bharokhara,Bharokhara,25.8655,85.6834,India,IN,IND,Bihār,,12062,1356790417
Bilauri,Bilauri,25.7703,87.5163,India,IN,IND,Bihār,,11916,1356606737
Dasraha Bhogrājpur,Dasraha Bhograjpur,25.5691,85.6441,India,IN,IND,Bihār,,12314,1356627031
Hanzviur,Hanzviur,34.1400,74.5800,India,IN,IND,Jammu and Kashmīr,,9493,1356165074
Konand,Konand,25.1729,85.6842,India,IN,IND,Bihār,,11745,1356793391
Rahiār Kunchi,Rahiar Kunchi,25.8627,86.0924,India,IN,IND,Bihār,,11227,1356668204
Paura Madan Singh,Paura Madan Singh,25.7917,85.2333,India,IN,IND,Bihār,,10978,1356588174
Seonār,Seonar,25.4142,85.8834,India,IN,IND,Bihār,,10788,1356658113
Mānsinghpur Bijrauli,Mansinghpur Bijrauli,25.7552,85.5099,India,IN,IND,Bihār,,10987,1356151886
Koila Dewa,Koila Dewa,26.4079,84.1962,India,IN,IND,Bihār,,10222,1356659730
Bāzid Chak Kasturi,Bazid Chak Kasturi,25.6559,85.4412,India,IN,IND,Bihār,,10723,1356391361
Mokarrampur,Mokarrampur,26.2176,86.0433,India,IN,IND,Bihār,,10342,1356347629
Rāmpur Rajwa,Rampur Rajwa,25.7057,86.1781,India,IN,IND,Bihār,,9531,1356443783
Phaphot,Phaphot,25.6817,86.0069,India,IN,IND,Bihār,,10544,1356575739
Solindābād,Solindabad,25.8463,86.5907,India,IN,IND,Bihār,,10131,1356050070
Sānrha,Sanrha,25.7979,84.7504,India,IN,IND,Bihār,,8748,1356316675
Muthābana,Muthabana,24.9203,88.0329,India,IN,IND,West Bengal,,9884,1356015575
Mahisānrh,Mahisanrh,25.7358,85.5818,India,IN,IND,Bihār,,9859,1356055064
Māmobihāt,Mamobihat,26.1466,86.1747,India,IN,IND,Bihār,,9969,1356743964
Bararam,Bararam,26.1572,84.3627,India,IN,IND,Bihār,,9703,1356051379
Dhangaraha,Dhangaraha,26.0204,84.7023,India,IN,IND,Bihār,,10014,1356219560
Malaimāchchampatti,Malaimachchampatti,10.9058,77.0050,India,IN,IND,Tamil Nādu,,9472,1356170212
Jahāngīrpur Sālkhani,Jahangirpur Salkhani,25.8335,85.4795,India,IN,IND,Bihār,,9319,1356313025
Hārua,Harua,24.5249,87.9931,India,IN,IND,West Bengal,,9012,1356085339
Ukhāi Purbāri Patti,Ukhai Purbari Patti,26.2471,84.4066,India,IN,IND,Bihār,,9372,1356872088
Thakurainia,Thakurainia,26.2098,86.0191,India,IN,IND,Bihār,,9274,1356465576
Sibkund,Sibkund,25.3041,86.3990,India,IN,IND,Bihār,,9141,1356041804
Katrīdih,Katridih,25.0829,85.6334,India,IN,IND,Bihār,,8688,1356557772
Hazrat Shiura,Hazrat Shiura,25.5976,85.6119,India,IN,IND,Bihār,,9393,1356986686
Gadaul,Gadaul,26.1287,86.2375,India,IN,IND,Bihār,,8688,1356798199
Amiāwār,Amiawar,25.0405,84.3096,India,IN,IND,Bihār,,8667,1356716856
Hetanpur,Hetanpur,25.5821,85.5495,India,IN,IND,Bihār,,8999,1356270380
Azīzpur Chānde,Azizpur Chande,25.7932,85.5945,India,IN,IND,Bihār,,8714,1356601753
Chakla Waini,Chakla Waini,25.9081,85.6836,India,IN,IND,Bihār,,8821,1356478522
Tokatippa,Tokatippa,16.2836,81.5024,India,IN,IND,Andhra Pradesh,,8630,1356129281
Charuānwān,Charuanwan,25.1348,85.6812,India,IN,IND,Bihār,,8570,1356714455
Palangotu Adwār,Palangotu Adwar,32.7888,76.0009,India,IN,IND,Himāchal Pradesh,,87535,1356068456
Kumārapālaiyam,Kumarapalaiyam,11.4416,77.6907,India,IN,IND,Tamil Nādu,,86945,1356168265
Maratturai,Maratturai,11.1000,79.6500,India,IN,IND,Tamil Nādu,,85632,1356242663
Dobni Para,Dobni Para,22.5200,74.1500,India,IN,IND,Madhya Pradesh,,79185,1356550673
Gangammapeta,Gangammapeta,18.3330,84.0500,India,IN,IND,Andhra Pradesh,,75017,1356582081
Samadiāla,Samadiala,21.3422,71.3063,India,IN,IND,Gujarāt,,73695,1356166137
Gohadi,Gohadi,26.4328,78.4420,India,IN,IND,Madhya Pradesh,,59706,1356074811
Chonthrhu,Chonthrhu,32.4865,75.9941,India,IN,IND,Himāchal Pradesh,,55083,1356595926
Pardwāl,Pardwal,32.3286,76.1153,India,IN,IND,Himāchal Pradesh,,50920,1356125796
Cheramkod,Cheramkod,11.6000,76.3167,India,IN,IND,Tamil Nādu,,44906,1356494273
Jānakammapeta,Janakammapeta,14.8840,79.9110,India,IN,IND,Andhra Pradesh,,44059,1356032942
Muttayyāpuram,Muttayyapuram,8.7498,78.1311,India,IN,IND,Tamil Nādu,,41993,1356214142
Kārmegh,Karmegh,26.5307,86.4263,India,IN,IND,Bihār,,42203,1356646949
Ayirāpuram,Ayirapuram,9.8781,76.3039,India,IN,IND,Kerala,,39214,1356725281
Shankarpur Khawās,Shankarpur Khawas,25.2016,87.1496,India,IN,IND,Bihār,,38092,1356813629
Kita Chauhāttar,Kita Chauhattar,25.6770,84.8720,India,IN,IND,Bihār,,34342,1356562270
Kavundappādi,Kavundappadi,11.4248,77.5579,India,IN,IND,Tamil Nādu,,33227,1356772268
Samdhin,Samdhin,27.1370,79.7030,India,IN,IND,Uttar Pradesh,,31479,1356573776
Palaiya Āyakkudi,Palaiya Ayakkudi,10.4560,77.5595,India,IN,IND,Tamil Nādu,,30848,1356125524
Koratgi,Koratgi,15.6081,76.6597,India,IN,IND,Karnātaka,,29991,1356316435
Narsimlāpet,Narsimlapet,17.5100,79.8044,India,IN,IND,Andhra Pradesh,,28819,1356043611
Ayyagarpet,Ayyagarpet,17.2197,80.8339,India,IN,IND,Andhra Pradesh,,27393,1356265892
Parimpūdi,Parimpudi,17.1171,81.4342,India,IN,IND,Andhra Pradesh,,27122,1356403774
Rasiāri,Rasiari,26.0464,86.3471,India,IN,IND,Bihār,,26279,1356103361
Jirwa,Jirwa,26.0064,86.8604,India,IN,IND,Bihār,,26162,1356059694
Mannachchanellūr,Mannachchanellur,10.9078,78.7022,India,IN,IND,Tamil Nādu,,25931,1356064239
Buddayyakota,Buddayyakota,13.6593,78.2632,India,IN,IND,Andhra Pradesh,,26191,1356445403
Nij Khari,Nij Khari,22.0929,88.4288,India,IN,IND,West Bengal,,24496,1356997742
Kadamalaikkundu,Kadamalaikkundu,9.8110,77.5039,India,IN,IND,Tamil Nādu,,25794,1356209842
Sirmatpur,Sirmatpur,25.3235,87.3836,India,IN,IND,Bihār,,24830,1356181970
Mulakumūd,Mulakumud,8.2681,77.2860,India,IN,IND,Tamil Nādu,,23835,1356207389
Pāta Kalidindi,Pata Kalidindi,16.5014,81.2908,India,IN,IND,Andhra Pradesh,,24600,1356028407
Nāyanakulam,Nayanakulam,9.9611,78.1371,India,IN,IND,Tamil Nādu,,23499,1356236129
Pātakākāni,Patakakani,16.3422,80.4911,India,IN,IND,Andhra Pradesh,,23201,1356288383
Koili Simra,Koili Simra,25.4714,87.2175,India,IN,IND,Bihār,,23480,1356758777
Gollalagunta,Gollalagunta,17.1672,82.2847,India,IN,IND,Andhra Pradesh,,23882,1356024704
Pallikondai,Pallikondai,12.9167,78.9333,India,IN,IND,Tamil Nādu,,23067,1356612703
Sarea Khās,Sarea Khas,26.6350,84.5483,India,IN,IND,Bihār,,22428,1356480085
Hirpardangal,Hirpardangal,23.8200,86.9000,India,IN,IND,Jhārkhand,,22599,1356189450
Metekora,Metekora,22.1881,88.5973,India,IN,IND,West Bengal,,22225,1356023990
Qādirganj,Qadirganj,24.9138,85.5926,India,IN,IND,Bihār,,21692,1356603581
Parsāgarhi,Parsagarhi,26.0935,87.0672,India,IN,IND,Bihār,,22057,1356182729
Vengattūr,Vengattur,13.0999,79.9321,India,IN,IND,Tamil Nādu,,22540,1356050244
Kūn Puhāl,Kun Puhal,33.0058,76.5334,India,IN,IND,Himāchal Pradesh,,23229,1356702868
Bhatpurī,Bhatpuri,29.1700,79.1600,India,IN,IND,Uttarākhand,,22255,1356123363
Danwān,Danwan,25.5292,84.4598,India,IN,IND,Bihār,,21823,1356873543
Kanchika,Kanchika,16.4125,80.2323,India,IN,IND,Andhra Pradesh,,22756,1356407030
Jaipur Chuhar,Jaipur Chuhar,25.4187,86.8352,India,IN,IND,Bihār,,21651,1356592786
Kannānendal,Kannanendal,9.9649,78.1416,India,IN,IND,Tamil Nādu,,21137,1356236133
Vendram,Vendram,16.5360,81.6230,India,IN,IND,Andhra Pradesh,,21718,1356457139
Chatra Gobraura,Chatra Gobraura,26.4973,86.2179,India,IN,IND,Bihār,,21769,1356380636
Soyāgaon,Soyagaon,20.5514,74.5072,India,IN,IND,Mahārāshtra,,21822,1356671280
Mārutūru,Maruturu,15.9862,80.1051,India,IN,IND,Andhra Pradesh,,21434,1356098911
Unchahra,Unchahra,24.3825,80.7809,India,IN,IND,Madhya Pradesh,,21996,1356718269
Sermādevi,Sermadevi,8.6873,77.5662,India,IN,IND,Tamil Nādu,,21523,1356149578
Rāmnagar Farsāhi,Ramnagar Farsahi,25.8904,87.1284,India,IN,IND,Bihār,,20374,1356975268
Karaiyāmpudūr,Karaiyampudur,11.0077,77.2942,India,IN,IND,Tamil Nādu,,20354,1356166236
Katākos,Katakos,25.3339,87.6715,India,IN,IND,Bihār,,20304,1356127564
Timmarāsanāyakkanūr,Timmarasanayakkanur,10.0015,77.6769,India,IN,IND,Tamil Nādu,,21014,1356228777
Adigaratti,Adigaratti,11.3357,76.6971,India,IN,IND,Tamil Nādu,,21123,1356123782
Pathrajolhania,Pathrajolhania,26.1369,86.6614,India,IN,IND,Bihār,,19546,1356256032
Bholsar,Bholsar,25.2133,87.2147,India,IN,IND,Bihār,,19327,1356304058
Morauna,Morauna,26.1706,86.4231,India,IN,IND,Bihār,,19121,1356515710
Mahināwān,Mahinawan,26.0208,86.1672,India,IN,IND,Bihār,,19508,1356496348
Kōtekāra,Kotekara,12.7929,74.8722,India,IN,IND,Karnātaka,,18907,1356152754
Sidhapa,Sidhapa,26.5355,86.3355,India,IN,IND,Bihār,,20075,1356112939
Senapparetti,Senapparetti,10.9625,78.1132,India,IN,IND,Tamil Nādu,,19909,1356227752
Pohādi,Pohadi,26.0809,86.2831,India,IN,IND,Bihār,,19311,1356647423
Bhasāwar,Bhasawar,27.0361,77.0528,India,IN,IND,Rājasthān,,19946,1356595489
Sanrh Majhgawan,Sanrh Majhgawan,24.6845,85.3650,India,IN,IND,Bihār,,19984,1356016827
Akanavāritota,Akanavaritota,16.5984,81.8116,India,IN,IND,Andhra Pradesh,,19507,1356311836
Nāri Bhadaun,Nari Bhadaun,26.0065,86.2509,India,IN,IND,Bihār,,18345,1356002213
Bara Malehra,Bara Malehra,24.5681,79.3069,India,IN,IND,Madhya Pradesh,,19858,1356842746
Desavilakku,Desavilakku,11.6476,77.9670,India,IN,IND,Tamil Nādu,,18924,1356168701
Gunri,Gunri,25.6408,84.6580,India,IN,IND,Bihār,,18726,1356349640
Manjathala,Manjathala,11.3624,76.7789,India,IN,IND,Tamil Nādu,,19373,1356364137
Lodhwe,Lodhwe,24.6404,85.2913,India,IN,IND,Bihār,,18520,1356743921
Sirvār,Sirvar,16.1739,77.0225,India,IN,IND,Karnātaka,,19295,1356081620
Yandrapalle,Yandrapalle,15.9062,79.3244,India,IN,IND,Andhra Pradesh,,19398,1356545849
Dhānsāria,Dhansaria,24.6400,88.0200,India,IN,IND,Jhārkhand,,17800,1356939198
Gātāda,Gatada,18.2844,83.5406,India,IN,IND,Andhra Pradesh,,18893,1356521862
Kīlmangalam,Kilmangalam,10.0933,77.6108,India,IN,IND,Tamil Nādu,,18633,1356047226
Raisāri,Raisari,26.1319,87.0238,India,IN,IND,Bihār,,18117,1356586220
Nal Khera,Nal Khera,23.8357,76.2364,India,IN,IND,Madhya Pradesh,,18741,1356201417
Sirvel,Sirvel,15.3170,78.5330,India,IN,IND,Andhra Pradesh,,18478,1356385349
Mānullahpatti,Manullahpatti,26.0619,87.1751,India,IN,IND,Bihār,,17632,1356760132
Reota,Reota,25.8194,86.3061,India,IN,IND,Bihār,,17437,1356255453
Sendārappatti,Sendarappatti,11.4373,78.5215,India,IN,IND,Tamil Nādu,,18342,1356253655
Pohādi,Pohadi,26.0387,86.1612,India,IN,IND,Bihār,,17313,1356029073
Sivandipuram,Sivandipuram,8.7811,77.3428,India,IN,IND,Tamil Nādu,,18241,1356214725
Mūkondapalli,Mukondapalli,12.7514,77.8017,India,IN,IND,Tamil Nādu,,17948,1356027640
Kottá Kalidindi,Kotta Kalidindi,16.5032,81.2877,India,IN,IND,Andhra Pradesh,,18059,1356539189
Tyāgadurgam,Tyagadurgam,11.7411,79.0770,India,IN,IND,Tamil Nādu,,17995,1356898345
Badantola,Badantola,25.2402,87.9617,India,IN,IND,West Bengal,,17190,1356751575
Gothini,Gothini,26.1626,84.0379,India,IN,IND,Bihār,,17338,1356085735
Hāvi Bhauār,Havi Bhauar,26.1091,86.1059,India,IN,IND,Bihār,,16676,1356100986
Maripād,Maripad,17.4031,79.8567,India,IN,IND,Andhra Pradesh,,17685,1356873992
Dahibhāt Mādhopur,Dahibhat Madhopur,26.2763,86.0847,India,IN,IND,Bihār,,16461,1356301597
Kakkalapalle,Kakkalapalle,14.6415,77.5668,India,IN,IND,Andhra Pradesh,,16654,1356669495
Sakardih,Sakardih,25.2280,85.3546,India,IN,IND,Bihār,,16447,1356519554
Amba Icharua,Amba Icharua,25.6140,86.4258,India,IN,IND,Bihār,,16498,1356276487
Yerrapālem,Yerrapalem,16.1500,80.0300,India,IN,IND,Andhra Pradesh,,17336,1356787733
Fraserpet,Fraserpet,12.4587,75.9605,India,IN,IND,Karnātaka,,17405,1356131799
Attappampatti,Attappampatti,11.4820,78.0248,India,IN,IND,Tamil Nādu,,16761,1356237822
Paragaticherla,Paragaticherla,16.3324,80.3528,India,IN,IND,Andhra Pradesh,,16563,1356648968
Gunjāpalle,Gunjapalle,14.3845,77.9495,India,IN,IND,Andhra Pradesh,,17376,1356600224
Bahutāl,Bahutal,24.5600,87.8900,India,IN,IND,West Bengal,,15963,1356754233
Tirukkāttuppalli,Tirukkattuppalli,10.8481,78.9526,India,IN,IND,Tamil Nādu,,16588,1356846103
Nadugadda,Nadugadda,16.3539,79.4380,India,IN,IND,Andhra Pradesh,,17238,1356186749
Khunti Dhanaili,Khunti Dhanaili,25.9376,87.3790,India,IN,IND,Bihār,,16304,1356144139
Sohtha,Sohtha,25.6449,87.3068,India,IN,IND,Bihār,,16291,1356380399
Raspur Patasia,Raspur Patasia,25.5616,85.5245,India,IN,IND,Bihār,,15374,1356551207
